cID,compID,Year,Brand,Model,Lap Time I,RC I,Tire II,Lap Time II,RC II,Tire III,Lap Time III,RC III,Country,MSRP (2022 USD),WHP,WTQ,Weight,P/W (hp/t),Layout,Trans,Rating,DR,_HD,Author,Source,Comments / Other Times,,,,,,,,,,
1377,147,2020,Toyota,GR Yaris,1:05.689,0,,,,,,,Japan,"$33,779.03 ",239,319,1260,189.6825397,F4,MT,4.5,3,L,Jandrovi,link,extremely enjoyable handling which lines up with what journalists and reviews say,,,,,,,,,,
1378,147,2020,Toyota,GR Yaris RZ,1:05.519,0,HPT,1:02.527,3,MPSC2,1:02.141,3,Japan,"$33,779.03 ",246,358,1260,195.2380952,F4,MT,4,3,R,MNBA,link,stock tire experience is realistic but better tires are slicks in everything but name,,,,,,,,,,
1379,0,2022,Toyota,GR Corolla Morizo Ed.,,,,,,,,,Japan,,267,346,1440,185.4166667,F4,MT,,5,R,Kilin,Patreon,,,,,,,,,,,
1380,0,1985,Toyota,Celica Supra,,,,,,,,,Japan,,131,208,1250,104.8,FR,MT,,2,L,Dampfwalze,link,,,,,,,,,,,
1381,0,1990,Toyota,Supra 2.5 GT Twin Turbo R,1:11.120,0,,,,,,,Japan,"$56,317.95 ",235,309,1537,152.8952505,FR,MT,,2,R,Toyota,irl,,,,,,,,,,,
1382,148,1992,Toyota,Supra 3.0 GT (A70),1:16.49,0,,,,,,,Japan,"$51,247.79 ",180,256,1560,115.3846154,FR,AT,,2,R,Toyota,irl,,,,,,,,,,,
1383,148,1990,Toyota,Supra 3.0 GT (A70),1:13.945,0,,,,,,,Japan,"$51,247.79 ",177,252,1530,115.6862745,FR,MT,3,2,R,Esprit3095,custom,,,,,,,,,,,
1384,0,1988,Toyota,Supra 3.0GT Turbo A (A70),1:12.067,0,SM,1:10.714,0,,,,Japan,,227,305,1540,147.4025974,FR,MT,3.5,2,R,Esprit3095,Youtube,,,,,,,,,,,
1385,149,1994,Toyota,Supra RZ (A80),1:06.75,0,,,,,,,Japan,"$80,705.44 ",290,378,1510,192.0529801,FR,MT,,2,R,Toyota,irl,,,,,,,,,,,
1386,149,1993,Toyota,Supra (A80),1:09.111,0,SV,1:11.287,0,SM,1:07.120,0,Japan,"$80,705.44 ",279,443,1510,184.7682119,FR,MT,4,2,L,Kunos,AC (JP),,,,,,,,,,,
1387,149,1998,Toyota,Supra RZ (A80),1:07.493,0,SV,1:09.476,0,SM,1:06.876,0,Japan,"$80,705.44 ",293,397,1510,194.0397351,FR,MT,4,2,R,Esprit3095,Youtube,,,,,,,,,,,
1388,0,2019,Toyota,GR Supra A90 LE (A90),1:04.383,0,,,,,,,Japan,"$62,394.48 ",296,440,1541,192.0830629,FR,AT,4,2,R,Jandrovi,Youtube,"very good representation of a supra, transmission especially on 2-3 shift upsets car which is not accurate in my xp w the zf",,,,,,,,,,
1389,0,2019,Toyota,GR Supra (A90),1:06.237,0,SM,1:04.815,0,,,,Japan,"$57,561.03 ",296,435,1395,212.1863799,FR,AT,3,2,R,TGN,PAtreon,not enough grip in either tires,,,,,,,,,,
1390,0,2019,Toyota,GR Supra (A90),1:05.983,0,MPSS,1:02.368,3,,,,Japan,"$57,561.03 ",316,469,1541,205.0616483,FR,AT,2.5,2,R,IFSONANA,link,"supersports are way too grippy, turn in grip is too strong for a supra on either tire",,,,,,,,,,
1391,150,2020,Toyota,GR Supra RZ (A90),1:03.724,0,,,,,,,Japan,"$54,095.00 ",339,554,1530,221.5686275,FR,AT,,2,R,Toyota,irl,,,,,,,,,,,
1392,150,2020,Toyota,GR Supra (A90),1:03.546,0,,,,,,,Japan,"$54,095.00 ",337,435,1541,218.6891629,FR,AT,4.5,2,R,whistleblower39,link,"feels just like the real thing, good visual model to boot",,,,,,,,,,
1393,151,1999,Toyota,Altezza RS200 (XE10),1:12.05,0,,,,,,,Japan,"$37,001.55 ",167,187,1370,121.8978102,FR,MT,,4,R,Toyota,irl,,,,,,,,,,,
1394,151,2001,Toyota,Altezza RS200 (XE10),1:11.650,0,SM,1:11.133,0,,,,Japan,"$37,001.55 ",167,172,1360,122.7941176,FR,MT,3.5,4,R,Binary Motors,PAtreon,,,,,,,,,,,
1395,0,1991,Toyota,Aristo 3.0 V (S140),1:10.680,0,,,,,,,Japan,"$78,243.67 ",220,361,1680,130.952381,FR,AT,,4,R,Toyota,irl,,,,,,,,,,,
1396,0,1997,Toyota,Aristo V300 Vertex Ed. (S160),1:16.500,-1,,,,,,,Japan,"$74,331.76 ",229,364,1680,136.3095238,FR,AT,,4,R,Toyota,irl,,,,,,,,,,,
1397,0,2002,Toyota,Crown Sedan Super Deluxe (GBS12),,,,,,,,,Japan,,152,190,1280,118.75,FR,AT,,4,R,RIMIX,youtube,"too light and slightly too much power, good vis model",,,,,,,,,,
1398,0,2005,Toyota,Crown,,,,,,,,,Japan,"$58,012.63 ",252,355,1650,152.7272727,FR,AT,,4,L,LRAC,link,,,,,,,,,,,
1399,152,2008,Toyota,Crown,1:10.220,0,,,,,,,Japan,"$75,990.15 ",267,320,1650,161.8181818,FR,AT,,4,R,Toyota,irl,,,,,,,,,,,
1400,152,2013,Toyota,Crown,1:09.050,0,SM,1:05.775,3,,,,Japan,"$69,284.19 ",243,350,1680,144.6428571,FR,AT,3,4,R,Subie et al.,link,hilariously fast on semis ,,,,,,,,,,
1401,0,2009,Toyota,Mark X 350S (X130),1:11.456,0,,,,,,,Japan,"$51,637.97 ",267,323,1550,172.2580645,FR,AT,,4,R,Toyota,irl,,,,,,,,,,,
1402,0,2019,Toyota,Glanza,,,,,,,,,Japan,"$15,851.73 ",89,113,885,100.5649718,FF,MT,,5,R,ASKHD11,Patreon,,,,,,,,,,,
1403,0,2018,Toyota,Camry 2.0,,,,,,,,,Japan,,142,169,1540,92.20779221,FF,AT,,4,L,Westlin,link,,,,,,,,,,,
1404,0,2018,Toyota,Camry 2.5,,,,,,,,,Japan,"$34,744.72 ",181,216,1540,117.5324675,FF,AT,,4,L,Westlin,link,,,,,,,,,,,
1405,0,1995,Toyota,Avalon,1:16.570,0,,,,,,,Japan,"$53,852.75 ",173,272,1515,114.1914191,FF,AT,,4,R,Toyota,irl,,,,,,,,,,,
1406,0,2004,Toyota,Prius Hybrid,1:24.63,0,,,,,,,Japan,"$29,175.49 ",93,136,1310,70.99236641,FF,AT,,5,R,Toyota,irl,,,,,,,,,,,
1407,0,2011,Toyota,Prius,,,,,,,,,Japan,"$32,856.31 ",84,130,1435,58.53658537,FF,AT,,5,L,Forcefulodin,link,,,,,,,,,,,
1408,0,2019,Toyota,Tundra TRD Pro,,,,,,,,,Japan,"$68,500.00 ",380,544,2500,152,F4,AT,,4,L,PTT Mods,PAtreon,,,,,,,,,,,
1409,0,1989,Toyota,MR2 SC (AW11),,,,,,,,,Japan,"$46,552.52 ",130,167,1131,114.9425287,MR,MT,,2,R,Darek,link,,,,,,,,,,,
1410,0,1991,Toyota,MR2 G (SW20),1:12.150,0,,,,,,,Japan,"$31,245.11 ",138,162,1220,113.1147541,MR,MT,,2,R,Toyota,irl,,,,,,,,,,,
1411,0,1996,Toyota,MR2 (SW20),1:10.43,0,,,,,,,Japan,"$34,566.80 ",144,189,1270,113.3858268,MR,MT,,2,R,Toyota,irl,,,,,,,,,,,
1412,153,1993,Toyota,MR2 GT-S (SW20),1:08.00,0,,,,,,,Japan,"$46,099.19 ",195,291,1260,154.7619048,MR,MT,,2,R,Toyota,irl,,,,,,,,,,,
1413,153,1998,Toyota,MR2 GT-S (SW20),1:08.928,0,SM,1:07.578,0,,,,Japan,"$47,158.00 ",204,256,1270,160.6299213,MR,MT,4,2,R,Esprit3095,link,"snap oversteer brah snap oversteer brah, fun to drive",,,,,,,,,,
1414,154,2002,Toyota,MR-2 1.8 (W30),1:10.300,0,,,,,,,Japan,"$28,070.02 ",118,145,1014,116.3708087,MR,MT,,2,R,Toyota,irl,,,,,,,,,,,
1415,154,2002,Toyota,MR-S Spyder (W30),1:10.309,0,SM,1:09.949,0,,,,Japan,"$28,070.02 ",123,154,910,135.1648352,MR,MT,3,2,R,Velo,link,"old mod, feels very inert but only third gen i could find stock",,,,,,,,,,
1416,0,1994,Toyota,Sera,,,,,,,,,Japan,"$27,523.88 ",91,111,930,97.84946237,FF,MT,,3,R,A3DR,link,,,,,,,,,,,
1417,0,2018,Toyota,Century,,,,,,,,,Japan,"$152,023.31 ",394,541,1920,205.2083333,FR,AT,,4,R,Tidy,link,,,,,,,,,,,
1418,0,1969,Triumph,TR6,,,,,,,,,Britain,,132,258,1130,116.8141593,FR,MT,,2,R,?,link,,,,,,,,,,,
1419,0,1963,TVR,Griffith Series 200,,,,,,,,,Britain,,140,276,933,150.0535906,FR,MT,,2,R,PedroBLR,RD,,,,,,,,,,,
1420,0,1996,TVR,Cerbera Speed Six,1:08.717,0,,,,,,,Britain,,344,425,1100,312.7272727,FR,MT,,2,R,TVR,irl,,,,,,,,,,,
1421,0,1996,TVR,Cerbera Speed 12,,,,,,,,,Britain,,716,783,975,734.3589744,FR,MT,,2,R,?,link,,,,,,,,,,,
1422,155,2001,TVR,Tamora,1:06.411,0,,,,,,,Britain,,330,407,1060,311.3207547,FR,MT,,2,R,TVR,irl,,,,,,,,,,,
1423,155,2003,TVR,Tamora,1:05.608,1,SM,1:03.828,3,,,,Britain,,306,339,1100,278.1818182,FR,MT,3.5,2,R,101Creative,Patreon,sm too grippy,,,,,,,,,,
1424,0,2003,TVR,Tuscan,1:08.767,0,,,,,,,Britain,,344,425,1153,298.3521249,FR,MT,,2,R,TVR,irl,,,,,,,,,,,
1425,0,2001,TVR,Tuscan S,,,,,,,,,Britain,,392,410,1175,333.6170213,FR,MT,,2,R,PedroBLR,link,,,,,,,,,,,
1426,0,2001,TVR,Tuscan S,,,,,,,,,Britain,,339,327,1175,288.5106383,FR,MT,,2,R,101Creative,PAtreon,,,,,,,,,,,
1427,0,2018,TVR,Griffith,,,,,,,,,Britain,,400,480,1200,333.3333333,FR,AT,,2,R,PedroBLR,link,,,,,,,,,,,
1428,0,2012,Vauxhall,Astra GTC VXR,,,,,,,,,Germany,,235,381,1595,147.3354232,FF,MT,,3,R,Remco & abbo90,link,,,,,,,,,,,
1429,0,2016,Vauxhall,Corsa VXR,,,,,,,,,Germany,,183,240,1390,131.6546763,FF,MT,,3,R,TGN,PAtreon,,,,,,,,,,,
1430,0,2004,Vauxhall,VX220 Turbo,,,,,,,,,Germany,,173,228,929,186.2217438,MR,MT,,2,R,101Creative,PAtreon,,,,,,,,,,,
1431,0,1993,Venturi,400 GT,1:05.66,0,,,,,,,Germany,,334,432,1140,292.9824561,MR,MT,,2,L,Venturi,irl,,,,,,,,,,,
1432,0,1970,Volkswagen,Beetle 1302 S,,,,,,,,,Germany,,37,62,870,42.52873563,RR,MT,,2,L,?,link,,,,,,,,,,,
1433,0,1995,Volkswagen,Polo GTI MK3,,,,,,,,,Germany,,101,143,1040,97.11538462,FF,MT,,5,L,RICAS,link,,,,,,,,,,,
1434,0,2010,Volkswagen,Polo 1.2 TSI MK5,1:17.121,0,,,,,,,Germany,"$21,800.03 ",90,152,1051,85.63273073,FF,AT,,3,R,VW,irl,,,,,,,,,,,
1435,156,2014,Volkswagen,Polo GTI,1:10.78,0,,,,,,,Germany,,153,245,1239,123.4866828,FF,MT,,3,L,VW,irl,,,,,,,,,,,
1436,156,2014,Volkswagen,Polo GTI,1:12.296,0,,,,,,,Germany,,165,278,1234,133.7115073,FF,MT,3.5,3,L,101Creative,Patreon,,,,,,,,,,,
1437,0,2022,Volkswagen,Virtus,,,,,,,,,Germany (India),"$18,500.00 ",132,179,1200,110,FF,AT,,4,R,JustKapi,Patreon,,,,,,,,,,,
1438,0,1983,Volkswagen,Golf GTI (MK1),,,,,,,,,Germany,,101,130,920,109.7826087,FF,MT,,3,R,Tony Cooke,link,,,,,,,,,,,
1439,0,1983,Volkswagen,Golf GTI (MK1),,,,,,,,,Germany,,101,143,840,120.2380952,FF,MT,,3,L,RICAS,link,,,,,,,,,,,
1440,0,1985,Volkswagen,Golf GTI (MK2),,,,,,,,,Germany,,138,155,907,152.1499449,FF,MT,,3,L,Wack (u. Matty),link,,,,,,,,,,,
1441,0,1995,Volkswagen,Golf VR6 Syncro (MK3),,,,,,,,,Germany,,195,275,1240,157.2580645,F4,MT,,3,L,?,link,powwer/t,,,,,,,,,,
1442,0,1993,Volkswagen,Golf GTI (MK3),,,,,,,,,Germany,,148,178,1040,142.3076923,FF,MT,,3,L,RICAS,link,,,,,,,,,,,
1443,157,1999,Volkswagen,Golf GTI (MK4),1:14.00,0,,,,,,,Germany,,163,210,1270,128.3464567,FF,MT,,3,L,VW,irl,,,,,,,,,,,
1444,157,1998,Volkswagen,Golf GTI (MK4),1:11.998,3,,,,,,,Germany,,192,233,1090,176.146789,FF,MT,3.5,5,L,RICAS,link,tires are too grippy and car is too light but fun to drive,,,,,,,,,,
1445,0,1998,Volkswagen,Golf TDI (MK4),,,,,,,,,Germany,,155,320,1090,142.2018349,FF,MT,,5,L,RICAS,link,too light,,,,,,,,,,
1446,0,2006,Volkswagen,Golf 1.4 TSI (MK5),1:16.310,0,,,,,,,Germany,"$30,399.04 ",146,209,1340,108.9552239,FF,MT,,3,R,VW,irl,,,,,,,,,,,
1447,158,2004,Volkswagen,Golf GTI (MK5),1:12.54,0,,,,,,,Germany,"$33,185.08 ",187,287,1350,138.5185185,FF,MT,,3,L,VW,irl,difficult to find whp/wtq because of haldex/ little info,,,,,,,,,,
1448,158,2004,Volkswagen,Golf GTI (MK5),1:12.165,0,,,,,,,Germany,"$33,185.08 ",174,244,1324,131.4199396,FF,MT,4,3,L,101Creative,Patreon,,,,,,,,,,,
1449,0,2009,Volkswagen,Golf 1.4 TSI (MK6),1:15.812,0,,,,,,,Germany,"$42,080.93 ",105,174,1290,81.39534884,FF,AT,,3,R,VW,irl,,,,,,,,,,,
1450,159,2009,Volkswagen,Golf GTI (MK6),1:11.44,0,,,,,,,Germany,"$32,643.57 ",195,276,1357,143.6993368,FF,MT,,3,L,VW,irl,,,,,,,,,,,
1451,159,2010,Volkswagen,Golf GTI (MK6),1:12.248,0,,,,,,,Germany,"$32,643.57 ",182,244,1324,137.4622356,FF,MT,4,3,L,101Creative,Patreon,,,,,,,,,,,
1452,0,2014,Volkswagen,Golf GTI (MK7),1:07.931,2,,,,,,,Germany,"$32,394.93 ",231,329,1370,168.6131387,FF,AT,3.5,3,L,M.L.,link,,,,,,,,,,,
1453,0,2014,Volkswagen,Golf GTI (MK7),1:09.087,0,SM,1:08.059,1,,,,Germany,"$32,394.93 ",226,328,1370,164.9635036,FF,AT,3,3,L,UK Garridge,link,,,,,,,,,,,
1454,0,2016,Volkswagen,Golf GTI Clubsport S (MK7),,,,,,,,,Germany,"$49,375.70 ",267,378,1275,209.4117647,FF,AT,,3,L,UK Garridge/TheFerrariGuy/VR Driving,,,,,,,,,,,,
1455,167,2002,Volkswagen,Golf R32 (MK4),1:12.09,0,,,,,,,Germany,"$53,279.52 ",212,286,1521,139.3819855,F4,MT,,3,L,VW,irl,,,,,,,,,,,
1489,167,2003,Volkswagen,Golf R32 (MK4),,,,,,,,,Germany,"$53,279.52 ",209,289,1470,142.1768707,F4,MT,,3,L,UK Garridge,Patreon,,,,,,,,,,,
1456,0,2005,Volkswagen,Golf R32 (MK5),1:09.55,0,,,,,,,Germany,"$49,886.28 ",185,237,1540,120.1298701,F4,MT,,3,L,VW,irl,,,,,,,,,,,
1457,160,2010,Volkswagen,Golf R (MK6),1:08.51,0,,,,,,,Germany,"$46,651.85 ",221,309,1505,146.8438538,F4,AT,,3,L,VW,irl,,,,,,,,,,,
1458,160,2012,Volkswagen,Golf R (MK6),1:09.123,0,,,,,,,Germany,"$46,651.85 ",232,321,1521,152.5312295,F4,AT,3,5,R,UK Garridge,link,tires feel like all seasons,,,,,,,,,,
1459,161,2015,Volkswagen,Golf R (MK7),1:07.83,0,,,,,,,Germany,"$46,198.03 ",258,369,1495,172.5752508,F4,AT,,3,L,VW,irl,assuming 5 dr dsg ,,,,,,,,,,
1460,161,2014,Volkswagen,Golf R (MK7),1:06.520,1,,,,,,,Germany,"$46,198.03 ",294,380,1500,196,F4,B,3.5,3,L,Darek,link,"realistic, but feels like someone put far too grippy tires on stock suspension",,,,,,,,,,
1461,161,2015,Volkswagen,Golf R (MK7),1:08.757,0,SM,1:07.730,0,MPS4S,1:04.903,3,Germany,"$46,198.03 ",294,380,1579,186.1937935,F4,MT,3,5,L,MoulagaZzZ,link,ps4s feel like slicks,,,,,,,,,,
1462,0,2021,Volkswagen,Golf R (MK7.5),1:07.773,1,SM,1:06.650,2,,,,Germany,"$50,945.02 ",269,345,1446,186.0304288,F4,AT,3.5,5,L,UK Garridge,Patreon,"feels too light overall and sm tires feel like R compound tires but not bad, good vis model",,,,,,,,,,
1463,0,2022,Volkswagen,Golf R (MK8),1:06.932,0,,,,,,,Germany,"$45,835.00 ",294,380,1455,202.0618557,F4,AT,4,5,L,VR Driving,link,not sure if the real mk8r wheel hops when turning at the limit but otherwise good feeling car,,,,,,,,,,
1464,0,2019,Volkswagen,Jetta GLI (A8),,,,,,,,,Germany,"$32,680.00 ",234,359,1432,163.4078212,FF,AT,,4,L,Dino,link,,,,,,,,,,,
1465,0,1985,Volkswagen,Scirocco,,,,,,,,,Germany,"$36,375.27 ",120,142,895,134.0782123,FF,MT,,3, L,Wack,link,,,,,,,,,,,
1466,162,1991,Volkswagen,Corrado VR6,1:13.13,0,,,,,,,Germany,"$50,632.50 ",165,237,1210,136.3636364,FF,MT,,3,L,VW,irl,,,,,,,,,,,
1467,162,1995,Volkswagen,Corrado VR6,1:15.021,0,ST,1:12.863,0,SM,1:11.844,1,Germany,"$50,632.50 ",166,213,1210,137.1900826,FF,MT,3.5,3,L,Wolf24,link,numb ffb but otherwise faithful replication,,,,,,,,,,
1468,163,2008,Volkswagen,Scirocco 2.0 TSI,1:11.420,0,,,,,,,Germany,"$48,568.54 ",181,288,1340,135.0746269,FF,MT,,3,R,VW,irl,,,,,,,,,,,
1469,163,2009,Volkswagen,Scirocco GT,1:12.032,0,,,,,,,Germany,"$48,568.54 ",174,244,1324,131.4199396,FF,AT,3.5,3,R,101Creative,link,,,,,,,,,,,
1470,164,2009,Volkswagen,Scirocco R,1:08.231,0,,,,,,,Germany,"$58,575.19 ",239,309,1419,168.4284708,FF,AT,,3,L,VW,irl,,,,,,,,,,,
1471,164,2015,Volkswagen,Scirocco R,1:09.537,0,,,,,,,Germany,"$58,575.19 ",245,319,1521,161.078238,F4,MT,3.5,3,L,UK Garridge,link,"tires feel realistic for a street car, believable handling behavior ",,,,,,,,,,
1472,0,2019,Volkswagen,T-Cross 1.0 TSI,1:22.203,-1,,,,,,,Germany,"$27,013.56 ",98,174,1264,77.53164557,FF,MT,,5,R,VW,irl,,,,,,,,,,,
1473,0,2019,Volkswagen,Touareg R,,,,,,,,,Germany,"$88,874.00 ",456,772,2344,194.5392491,F4,AT,,5,L,DJP,link,power little too high,,,,,,,,,,
1474,0,2013,Volkswagen,Delivery 8160 Flatbed,,,,,,,,,Germany (Brazil),"$56,531.95 ",139,522,2775,50.09009009,FR,MT,,2,L,Lucas Macedo,,,,,,,,,,,,
1475,0,1983,Volvo,240 Turbo,,,,,,,,,Sweden,"$46,998.29 ",121,166,1285,94.16342412,FR,MT,,4,L,Subetin,link,,,,,,,,,,,
1476,0,1997,Volvo,850R Estate,,,,,,,,,Sweden,"$73,182.19 ",244,350,1490,163.7583893,FF,MT,,5,L,Subetin,link,,,,,,,,,,,
1477,0,2006,Volvo,S60R,,,,,,,,,Sweden,"$59,660.44 ",270,408,1520,177.6315789,F4,MT,,4,L,?,link,,,,,,,,,,,
1478,0,2015,Volvo,V60 Polestar,,,,,,,,,Sweden,"$75,285.30 ",301,438,1705,176.5395894,F4,AT,,5,L,101Creative,link,,,,,,,,,,,
1479,0,2018,Volvo,XC90R Hybrid,,,,,,,,,Sweden,"$74,695.00 ",280,456,2277,122.9688186,F4,AT,,5,R,?,link,,,,,,,,,,,
1480,0,2017,Vuhl,"""05""",,,,,,,,,Mexico,"$115,000.00 ",278,374,865,321.3872832,MR,MT,,0,R,101Creative,link,,,,,,,,,,,
1481,0,1993,Zagato,Gavia,,,,,,,,,Italy,"$298,661.22 ",291,387,1580,184.1772152,FR,MT,,2,R,Nik Dektara,link,,,,,,,,,,,
1482,0,2007,Weismann,GT MF5,,,,,,,,,Germany,"$366,437.31 ",430,447,1380,311.5942029,FR,AT,,2,L,?,link,,,,,,,,,,,
1483,0,2019,Zenvo,TSR-S,,,,,,,,,Denmark,"$2,000,000.00 ",1025,964,1495,685.6187291,M4,AT,,2,L,ExMods,link,,,,,,,,,,,
1484,0,1994,Zhonghua,Zidantou CHB6401TA,,,,,,,,,China,"$13,823.15 ",79,113,800,98.75,FF,MT,,5,R,Snips,link,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
